gene	cell	contrast	logFC	AveExpr	P.Value	adj.P.Val	sig	direction
Csf2rb2	Nh	PR8_0p6_vs_Sham	1.80571119169363	7.63675817682	9.97804709070683e-05	0.00618986991033964	TRUE	up
Csprs	Nh	PR8_0p6_vs_Sham	1.81266643802999	6.329536632041	7.219768153922e-05	0.00479470495035359	TRUE	up
Csrnp1	Nh	PR8_0p6_vs_Sham	1.10766877298342	10.1299787622574	0.000831949978528231	0.0263149395382299	TRUE	up
Ctc1	Nh	PR8_0p6_vs_Sham	-1.06995326877376	6.87089608464717	0.00021023951312575	0.0101658108990261	TRUE	down
Cthrc1	Nh	PR8_0p6_vs_Sham	-2.26543156912575	6.7683811491585	4.62181183569812e-05	0.00350578665546675	TRUE	down
Ctnnal1	Nh	PR8_0p6_vs_Sham	-1.25019520452294	7.49442037327656	0.000150713098765586	0.00801383104898074	TRUE	down
Ctss	Nh	PR8_0p6_vs_Sham	1.4454698243886	11.241558025188	0.000100290369788922	0.00619423112756503	TRUE	up
Cxcl10	Nh	PR8_0p6_vs_Sham	6.0812695950909	10.1992268752383	5.33670484863381e-18	8.54139611023841e-14	TRUE	up
Cxcl13	Nh	PR8_0p6_vs_Sham	1.7640669584521	6.81548401406678	0.00129444179700187	0.0344717819650832	TRUE	up
Cxcl2	Nh	PR8_0p6_vs_Sham	2.00858909661089	11.4123230208305	1.0928597154331e-05	0.0012055206025357	TRUE	up
Cxcl3	Nh	PR8_0p6_vs_Sham	2.79615206489488	7.13350788638165	4.38454438306076e-07	8.77182910636094e-05	TRUE	up
Cxcl5	Nh	PR8_0p6_vs_Sham	2.32078541664673	6.13767798622982	0.000107540300444909	0.00651963071447259	TRUE	up
Cxcl9	Nh	PR8_0p6_vs_Sham	4.26672475427197	8.28724610864467	8.88529934794468e-12	1.01578011474182e-08	TRUE	up
Cxxc4	Nh	PR8_0p6_vs_Sham	-1.24618931115202	6.32059651674422	0.00242450881516627	0.0492439893232692	TRUE	down
Cyp2j9	Nh	PR8_0p6_vs_Sham	-1.23584315662878	7.61682128480762	0.00105092508799776	0.0302221931904055	TRUE	down
Cyp4f18	Nh	PR8_0p6_vs_Sham	1.98845765218633	8.12223388984737	0.000606003242857378	0.0210459767068998	TRUE	up
Cytl1	Nh	PR8_0p6_vs_Sham	-1.35250897888602	6.09683889537994	0.00034015015549149	0.0141773521839617	TRUE	down
Daxx	Nh	PR8_0p6_vs_Sham	2.14811683646952	10.4262949530033	2.80060326486094e-09	1.24510153483609e-06	TRUE	up
Dck	Nh	PR8_0p6_vs_Sham	2.49614501333166	7.05241806738707	1.15335425113132e-05	0.00124725910738897	TRUE	up
Dcn	Nh	PR8_0p6_vs_Sham	-1.73336110337948	8.36251741025552	5.91482705630511e-08	1.60452215315531e-05	TRUE	down
Ddx60	Nh	PR8_0p6_vs_Sham	1.78542692627534	7.34595408440671	4.38422811547702e-07	8.77182910636094e-05	TRUE	up
Dgat2	Nh	PR8_0p6_vs_Sham	1.49257306121798	7.0986083353778	0.00121056100337876	0.0327834667666279	TRUE	up
Dgkz	Nh	PR8_0p6_vs_Sham	-1.25434525096964	9.0064667670273	0.000134660869607242	0.00748349728494412	TRUE	down
Dhx58	Nh	PR8_0p6_vs_Sham	2.26522962899912	9.29310899023615	5.90146436931684e-11	4.49775891575791e-08	TRUE	up
Dixdc1	Nh	PR8_0p6_vs_Sham	-1.04495130130597	5.3038543497992	2.12644445292381e-05	0.0020379487107213	TRUE	down
Dnah8	Nh	PR8_0p6_vs_Sham	-1.53005470064112	7.46209524749839	0.000214167133039745	0.0102935284213247	TRUE	down
Dnai1	Nh	PR8_0p6_vs_Sham	-1.20023426988628	5.622470747941	0.000346910196724696	0.0143470224769477	TRUE	down
Dnase1l3	Nh	PR8_0p6_vs_Sham	3.02918772770677	6.63952567818881	2.38483587043333e-05	0.0022452528297815	TRUE	up
Dner	Nh	PR8_0p6_vs_Sham	-2.03548489111612	7.00534562772749	7.16846132127902e-05	0.00478046764362794	TRUE	down
Dpt	Nh	PR8_0p6_vs_Sham	-1.0279282148293	9.05195467241311	0.000422538682817311	0.0162957388397375	TRUE	down
Dr1	Nh	PR8_0p6_vs_Sham	1.17550669139723	10.0767986623981	0.00237115123555703	0.048696026546644	TRUE	up
Dtx3l	Nh	PR8_0p6_vs_Sham	1.4360388613299	12.8228715174616	1.56862414345394e-05	0.00157898298213713	TRUE	up
E130308A19Rik	Nh	PR8_0p6_vs_Sham	-1.2176032832708	7.72478879800066	0.000388487456572538	0.015534224230725	TRUE	down
Edem1	Nh	PR8_0p6_vs_Sham	1.13261614418916	7.84846781204888	0.00020238650229414	0.00987772388683467	TRUE	up
Efemp1	Nh	PR8_0p6_vs_Sham	-1.59464231968681	6.39173665990676	9.09105551190827e-06	0.0010405473308634	TRUE	down
Efhd2	Nh	PR8_0p6_vs_Sham	1.07215750396089	7.48005775605798	0.00177990059445795	0.0411169408196298	TRUE	up
Eif2ak2	Nh	PR8_0p6_vs_Sham	2.04729027918427	10.291676642341	4.4112564536131e-10	2.52150569785992e-07	TRUE	up
Eif2s3x	Nh	PR8_0p6_vs_Sham	1.09729214679296	8.68037789133293	0.00150636783265035	0.0373789413357657	TRUE	up
Elf4	Nh	PR8_0p6_vs_Sham	1.0340568495751	8.1744400700676	0.00217700959296642	0.0458461033360889	TRUE	up
Emilin2	Nh	PR8_0p6_vs_Sham	1.74268106525691	8.34908220434379	0.000101890322208887	0.00624810194234957	TRUE	up
Epha3	Nh	PR8_0p6_vs_Sham	-1.18607223173886	6.81265973328331	0.00154702432017933	0.0380924988376464	TRUE	down
Ephx1	Nh	PR8_0p6_vs_Sham	-1.09675118572983	9.60821642154332	0.00110710029614039	0.0310862109468894	TRUE	down
Epsti1	Nh	PR8_0p6_vs_Sham	3.20598168180686	7.39850349507798	1.07419498559041e-06	0.000181330966969991	TRUE	up
Evi2a	Nh	PR8_0p6_vs_Sham	2.09608102093163	6.78755778876784	9.4706930339107e-05	0.00594803367617557	TRUE	up
Fam111a	Nh	PR8_0p6_vs_Sham	1.02472865799843	8.43402950000375	0.00245388075992655	0.0493668570763147	TRUE	up
Fam193b	Nh	PR8_0p6_vs_Sham	-1.07396462226369	7.9199513848674	0.00140225263806963	0.0356805301626461	TRUE	down
Fbln1	Nh	PR8_0p6_vs_Sham	-1.14436727023092	10.720597735595	0.000201110189640947	0.00987352326749496	TRUE	down
Fcer1g	Nh	PR8_0p6_vs_Sham	1.54642983746669	10.7377572300171	1.75808033273784e-05	0.00171573632472373	TRUE	up
Fcgr1	Nh	PR8_0p6_vs_Sham	1.2010768171231	5.4813437567139	0.00138449742962656	0.0354767521732709	TRUE	up
Fcgr2b	Nh	PR8_0p6_vs_Sham	2.14446560287681	7.08119951125102	0.000150018987341708	0.00800351297468012	TRUE	up
Fcgr4	Nh	PR8_0p6_vs_Sham	1.90023594939834	11.9072823941394	1.39837459681071e-07	3.34044558536648e-05	TRUE	up
Ffar2	Nh	PR8_0p6_vs_Sham	1.55449711379818	6.78390039643745	0.00191662223887121	0.042486896029271	TRUE	up
Fgf10	Nh	PR8_0p6_vs_Sham	-1.39487452779642	6.47974516217427	0.000333252250554334	0.0139625713877542	TRUE	down
Fgl2	Nh	PR8_0p6_vs_Sham	1.5402300741246	10.5745201650606	0.000408535313285639	0.0159868158658598	TRUE	up
Fgr	Nh	PR8_0p6_vs_Sham	1.56861101723634	7.53910066405179	0.00191144772522608	0.042486896029271	TRUE	up
Fignl1	Nh	PR8_0p6_vs_Sham	1.45216326213828	5.76238900802318	8.33880538229333e-05	0.00548758583026597	TRUE	up
Fkbp5	Nh	PR8_0p6_vs_Sham	2.02485228705254	7.12481095609243	0.00196939945281067	0.0431193409606495	TRUE	up
Fndc1	Nh	PR8_0p6_vs_Sham	-1.0030819798909	5.35393143651781	7.75113108449414e-06	0.000940958608240036	TRUE	down
Fosl2	Nh	PR8_0p6_vs_Sham	1.19633169626285	11.3068105841012	0.000408502640114634	0.0159868158658598	TRUE	up
Fpr2	Nh	PR8_0p6_vs_Sham	1.74798322447961	10.2688007653232	0.000121105279513454	0.00699743681809686	TRUE	up
Fxyd1	Nh	PR8_0p6_vs_Sham	-1.18522960456096	7.96852609426786	0.000315036242634814	0.013548774706484	TRUE	down
Fzd5	Nh	PR8_0p6_vs_Sham	1.44476961145653	8.00215321651257	3.44912779479049e-05	0.00280629658464685	TRUE	up
Gadd45b	Nh	PR8_0p6_vs_Sham	1.07343819818737	7.86244502502973	0.000653346504243115	0.0220143385271812	TRUE	up
Gas1	Nh	PR8_0p6_vs_Sham	-1.57072146383413	7.00129821215111	0.000147655029001013	0.00799549366373939	TRUE	down
Gatm	Nh	PR8_0p6_vs_Sham	2.4008231223254	7.18193337521156	0.000215420605622081	0.0103227748292856	TRUE	up
Gbp10	Nh	PR8_0p6_vs_Sham	2.0027212066942	8.78340146979107	1.05886622670337e-08	3.53065707466406e-06	TRUE	up
Gbp2	Nh	PR8_0p6_vs_Sham	1.34325679595645	11.4358563101589	1.39596600194237e-05	0.00145080752344725	TRUE	up
Gbp4	Nh	PR8_0p6_vs_Sham	1.55463474265523	8.90135498194516	1.42486013918908e-06	0.000228048865277212	TRUE	up
Gbp5	Nh	PR8_0p6_vs_Sham	3.57575291356118	9.14388875022823	2.03543251997352e-11	1.80983874900979e-08	TRUE	up
Gbp6	Nh	PR8_0p6_vs_Sham	1.87816607601417	7.33714861549793	3.08593213975897e-06	0.000440985213364664	TRUE	up
Gbp7	Nh	PR8_0p6_vs_Sham	1.29761331432711	10.114751068425	2.94146321091165e-05	0.0025725747918383	TRUE	up
Gbp8	Nh	PR8_0p6_vs_Sham	1.15283022174524	5.92189144268126	0.000987783873404548	0.0289689916839368	TRUE	up
Gch1	Nh	PR8_0p6_vs_Sham	1.13312543076768	9.67644056874407	0.00074061389959268	0.024240338370104	TRUE	up
Gdap10	Nh	PR8_0p6_vs_Sham	1.32443523157976	9.0685932582451	8.67652380183118e-06	0.00100628814092977	TRUE	up
Gdf10	Nh	PR8_0p6_vs_Sham	-1.72839625846912	6.76255762289956	6.79569351067901e-05	0.00466456430511675	TRUE	down
Gem	Nh	PR8_0p6_vs_Sham	1.13061651716122	9.18902115747018	0.00186585994157896	0.0419425398384428	TRUE	up
Gja4	Nh	PR8_0p6_vs_Sham	-1.03235578664321	8.94725794100439	0.00161309881665322	0.0390584668086758	TRUE	down
Glipr2	Nh	PR8_0p6_vs_Sham	1.13740918269906	9.22760527454952	6.86443480739479e-05	0.00466518431023884	TRUE	up
Glp1r	Nh	PR8_0p6_vs_Sham	-1.02418915126042	5.92244714522667	0.00100526916532034	0.029253332710822	TRUE	down
Gm12185	Nh	PR8_0p6_vs_Sham	1.66797679445895	7.0443138498005	3.27152033856332e-05	0.0027106885430998	TRUE	up
Gm12250	Nh	PR8_0p6_vs_Sham	1.97174575982664	7.01978997757899	1.0423803237877e-05	0.00116666413162393	TRUE	up
Gm4841	Nh	PR8_0p6_vs_Sham	1.3538935807974	6.08032540239926	0.000612813828327192	0.0210926566072617	TRUE	up
Gm4956	Nh	PR8_0p6_vs_Sham	-1.27501265216542	6.94792617870001	0.000677749135240347	0.0227408279025613	TRUE	down
Gpc3	Nh	PR8_0p6_vs_Sham	-1.20603815942796	11.4072713982605	6.6393797808539e-06	0.000836718688130447	TRUE	down
Gpnmb	Nh	PR8_0p6_vs_Sham	1.1686541835038	9.69665467058216	0.00191504998823919	0.042486896029271	TRUE	up
Gpr171	Nh	PR8_0p6_vs_Sham	2.31734154194352	6.92442194510829	0.000113680875334051	0.0067638007796338	TRUE	up
Gpr65	Nh	PR8_0p6_vs_Sham	2.09860012192463	7.01456475350453	7.10882504908455e-05	0.00476053325985767	TRUE	up
Grhl2	Nh	PR8_0p6_vs_Sham	-1.14624653680205	8.68820588681406	0.00109709414910697	0.0310156491481294	TRUE	down
Gsr	Nh	PR8_0p6_vs_Sham	1.23317910690176	11.340360148403	0.00237042707682858	0.048696026546644	TRUE	up
Gstp2	Nh	PR8_0p6_vs_Sham	-1.04741231402486	7.18933243053141	0.00114494344596314	0.0317038405755018	TRUE	down
Gstt3	Nh	PR8_0p6_vs_Sham	-1.01868331149593	6.5829394194386	0.000415230682804098	0.0161525381522431	TRUE	down
Gvin-ps2	Nh	PR8_0p6_vs_Sham	2.16508457634395	9.56536022713954	9.87426541334284e-08	2.59078062197626e-05	TRUE	up
Gvin1	Nh	PR8_0p6_vs_Sham	1.0554908281972	11.7005816512401	8.6854153536422e-07	0.000156191092960723	TRUE	up
H2-Eb1	Nh	PR8_0p6_vs_Sham	1.1101084807717	9.70164572253329	0.000570272119050592	0.0202625874050618	TRUE	up
H2-M3	Nh	PR8_0p6_vs_Sham	1.11280292593122	7.1157002837399	0.00161152776880188	0.0390584668086758	TRUE	up
H2-Ob	Nh	PR8_0p6_vs_Sham	-1.35942525391421	5.352472828472	2.58505411627719e-05	0.00237019921779321	TRUE	down
H2-T10	Nh	PR8_0p6_vs_Sham	1.25737745139113	10.9432625999537	5.34795543238124e-06	0.000707388650374064	TRUE	up
H2-T22	Nh	PR8_0p6_vs_Sham	1.28391051037926	11.0138659582364	1.50756350517236e-06	0.000236554450002781	TRUE	up
H2-T24	Nh	PR8_0p6_vs_Sham	1.22495198805348	9.38498883686516	5.88408463665084e-05	0.00413047257059635	TRUE	up
H2bc15	Nh	PR8_0p6_vs_Sham	-1.0227743278153	8.20838963250979	0.000547516762942735	0.0197629478827718	TRUE	down
H2bc7	Nh	PR8_0p6_vs_Sham	-1.02564594612373	8.99657555149157	0.00169952664698837	0.0401193569101015	TRUE	down
H3c14	Nh	PR8_0p6_vs_Sham	1.03507850820517	9.85318544693814	0.000100624810569629	0.00619423112756503	TRUE	up
Hap1	Nh	PR8_0p6_vs_Sham	1.46903674006457	10.06553583477	1.9468631985212e-06	0.000286095910426345	TRUE	up
Havcr2	Nh	PR8_0p6_vs_Sham	1.62976075669835	9.38089776552392	0.000368612410063685	0.0150211618080442	TRUE	up
Hc	Nh	PR8_0p6_vs_Sham	-1.56080245010401	8.33509043211653	0.000631971189439677	0.0214749445583482	TRUE	down
Hck	Nh	PR8_0p6_vs_Sham	2.02071015461824	7.79260654810539	0.000110144386871215	0.00665230532782566	TRUE	up
Hdac10	Nh	PR8_0p6_vs_Sham	-1.06343971709162	6.59985128146954	0.00176612585899776	0.0410105473558137	TRUE	down
Hdc	Nh	PR8_0p6_vs_Sham	1.19359963300433	9.1485066677605	0.000149254286747851	0.00800351297468012	TRUE	up
Helz2	Nh	PR8_0p6_vs_Sham	1.09372334180518	10.4093606132247	4.1673229616143e-05	0.00325351825351194	TRUE	up
Herc6	Nh	PR8_0p6_vs_Sham	2.3389887261846	8.23489956544952	9.83699840241345e-09	3.38417713332614e-06	TRUE	up
Hid1	Nh	PR8_0p6_vs_Sham	-1.16586987802545	6.9101111009647	0.000323596290067603	0.0136897815089028	TRUE	down
Hk2	Nh	PR8_0p6_vs_Sham	1.7730515287796	8.70303386051254	2.69960705858692e-05	0.00242737140295975	TRUE	up
Hk3	Nh	PR8_0p6_vs_Sham	2.04698569208258	6.47786879658522	0.000118137658859863	0.0069459069741327	TRUE	up
Hmga1	Nh	PR8_0p6_vs_Sham	1.08011962527794	10.3846518179644	0.000164106233789584	0.0084726460380719	TRUE	up
Hmgb2	Nh	PR8_0p6_vs_Sham	1.18711701093192	8.32916263650135	0.000476458680922941	0.0176930886036466	TRUE	up
Hpse	Nh	PR8_0p6_vs_Sham	1.7299572936432	7.76253419823488	2.89293954916061e-05	0.00255809378366384	TRUE	up
Htra3	Nh	PR8_0p6_vs_Sham	-1.42845060228025	5.15845144462312	1.03257699140148e-06	0.000179265073895403	TRUE	down
Ido1	Nh	PR8_0p6_vs_Sham	2.59274804716385	8.68903890234029	5.61975139155674e-09	2.19375904931379e-06	TRUE	up
Ifi204	Nh	PR8_0p6_vs_Sham	4.18502236575833	9.70539181979369	2.17664509071973e-14	8.70930116924232e-11	TRUE	up
Ifi207	Nh	PR8_0p6_vs_Sham	3.17099338293822	8.93562508243697	1.16653433017599e-08	3.73407639089336e-06	TRUE	up
Ifi209	Nh	PR8_0p6_vs_Sham	3.09771904297659	7.27150848389994	5.3909475263947e-08	1.4876226751715e-05	TRUE	up
Ifi213	Nh	PR8_0p6_vs_Sham	2.1882611392419	8.88535734876086	1.05534607274392e-07	2.68108157051848e-05	TRUE	up
Ifi27l2a	Nh	PR8_0p6_vs_Sham	3.49524877269934	10.3976453519627	2.00492994548155e-10	1.28355615109729e-07	TRUE	up
Ifi35	Nh	PR8_0p6_vs_Sham	1.18624851151665	7.61280708748532	0.00011430137466694	0.00677553148720141	TRUE	up
Ifi44	Nh	PR8_0p6_vs_Sham	1.89088462124568	10.9079034440015	6.03871658572733e-09	2.30118235606109e-06	TRUE	up
Ifi47	Nh	PR8_0p6_vs_Sham	1.30715536574132	11.1793134687935	5.77717390964537e-06	0.000745674745353823	TRUE	up
Ifih1	Nh	PR8_0p6_vs_Sham	1.27294701655243	9.8434298231333	7.26576576330204e-07	0.000133991497158926	TRUE	up
Ifit1bl1	Nh	PR8_0p6_vs_Sham	2.79992847790112	6.557415648459	3.86222987780439e-06	0.000537521645167472	TRUE	up
Ifit2	Nh	PR8_0p6_vs_Sham	3.76246416174084	9.96218611617763	2.59393946320111e-13	6.91933351808897e-10	TRUE	up
Ifit3	Nh	PR8_0p6_vs_Sham	2.37618820525797	12.4367423106584	6.24932157839398e-11	4.54638144828162e-08	TRUE	up
Ifitm6	Nh	PR8_0p6_vs_Sham	2.40455013416925	8.29108413794414	3.6938682285738e-06	0.000518599657880033	TRUE	up
Igsf6	Nh	PR8_0p6_vs_Sham	1.59559495595754	6.25550732292988	0.000154949899855144	0.00815439642891153	TRUE	up
Igtp	Nh	PR8_0p6_vs_Sham	1.46251263787212	11.1320003599057	9.04057593075056e-07	0.000159004854694135	TRUE	up
Iigp1b	Nh	PR8_0p6_vs_Sham	1.98272566560687	9.30400420452169	1.63990959480565e-08	4.95890198938486e-06	TRUE	up
Iigp1c	Nh	PR8_0p6_vs_Sham	1.97060635756076	8.51067454436929	1.21826340594382e-06	0.000196952583960917	TRUE	up
Il10ra	Nh	PR8_0p6_vs_Sham	1.99924760005944	6.24083159743636	0.000233512128851705	0.0109922400655045	TRUE	up
Il1b	Nh	PR8_0p6_vs_Sham	1.65558226931427	10.146990165117	2.295605793108e-05	0.0021740337703369	TRUE	up
Il1r2	Nh	PR8_0p6_vs_Sham	1.69728470093808	8.53060991976934	0.000163319006574158	0.0084726460380719	TRUE	up
Il1rn	Nh	PR8_0p6_vs_Sham	2.84854338370768	7.94604225957735	3.44404597559651e-07	7.15869556356131e-05	TRUE	up
Il6	Nh	PR8_0p6_vs_Sham	1.96034812689569	9.37164892474982	5.59730518433961e-05	0.0039993245301498	TRUE	up
Inhbb	Nh	PR8_0p6_vs_Sham	2.3614533794054	8.6073876326626	9.93791473079216e-09	3.38417713332614e-06	TRUE	up
Inmt	Nh	PR8_0p6_vs_Sham	-1.60959514863691	10.6055517043453	9.6432064472688e-05	0.00600542876219989	TRUE	down
Iqgap2	Nh	PR8_0p6_vs_Sham	1.22833141628363	8.00942253757827	0.00223917299845579	0.0467858535773955	TRUE	up
Irf5	Nh	PR8_0p6_vs_Sham	1.82270982284198	6.59944001273369	0.000504220106957893	0.0185092725042685	TRUE	up
Irf7	Nh	PR8_0p6_vs_Sham	3.72692881334039	9.30648010904049	1.63635651968631e-12	2.38089873614358e-09	TRUE	up
Irgm2	Nh	PR8_0p6_vs_Sham	1.3163061938784	11.229176133921	1.25477185183556e-05	0.00132997506547207	TRUE	up
Irx2	Nh	PR8_0p6_vs_Sham	-1.05986803065717	5.70895555156778	0.000946451668404294	0.028420185652553	TRUE	down
Isg15	Nh	PR8_0p6_vs_Sham	3.4085329317514	9.91711667618675	5.51301073406995e-13	9.80397075542106e-10	TRUE	up
Isg20	Nh	PR8_0p6_vs_Sham	2.68867360803918	9.32689784135669	1.67944781151314e-10	1.11998175930283e-07	TRUE	up
Itga8	Nh	PR8_0p6_vs_Sham	-1.20167228585787	6.53124005746554	0.00178146333411973	0.0411169408196298	TRUE	down
Itgbl1	Nh	PR8_0p6_vs_Sham	-1.26754281357163	5.66605380977449	8.60190117536437e-06	0.00100491553512195	TRUE	down
Jaml	Nh	PR8_0p6_vs_Sham	2.23490253382715	7.1787654991193	2.98110972067518e-05	0.00259307940648947	TRUE	up
Kazald1	Nh	PR8_0p6_vs_Sham	-1.07247983062389	6.45091900677112	0.00161796309078311	0.0390593147164053	TRUE	down
Kifc2	Nh	PR8_0p6_vs_Sham	-1.0704970774129	5.61447101808357	4.47582777886743e-05	0.00341122017146539	TRUE	down
Klk8	Nh	PR8_0p6_vs_Sham	-1.02738951467792	7.83857095771336	0.000872398637174176	0.0272158411009044	TRUE	down
Klra2	Nh	PR8_0p6_vs_Sham	1.89116655050872	10.1976898549401	9.87086906415005e-06	0.00112044864802639	TRUE	up
Kynu	Nh	PR8_0p6_vs_Sham	1.82171561362854	6.75645247569992	0.000174801202347859	0.00896696552428678	TRUE	up
L3hypdh	Nh	PR8_0p6_vs_Sham	-1.18489056805172	7.32590266577135	0.00137645121541272	0.0354181699400009	TRUE	down
Lacc1	Nh	PR8_0p6_vs_Sham	2.15497082469375	6.67856211237289	0.000558979973704278	0.0201044370317685	TRUE	up
Lair1	Nh	PR8_0p6_vs_Sham	2.51798521388772	7.6374526717443	3.03717012603634e-05	0.00262756258741684	TRUE	up
Lama3	Nh	PR8_0p6_vs_Sham	-1.06358847536605	5.56515633733688	0.00040299567654991	0.0159257921066205	TRUE	down
Lamb1	Nh	PR8_0p6_vs_Sham	-1.06281751620443	6.54741675083218	0.000624708318500713	0.0213552574819071	TRUE	down
Larp6	Nh	PR8_0p6_vs_Sham	-1.08374893758381	6.2182297646417	0.000173549496593257	0.00893138164943753	TRUE	down
Lat2	Nh	PR8_0p6_vs_Sham	1.46407672647804	11.34113298309	8.84377041079563e-05	0.00573054839776454	TRUE	up
Lcn2	Nh	PR8_0p6_vs_Sham	1.41312543819301	8.83903181084266	4.91639417054859e-05	0.00364291151387177	TRUE	up
Lcp2	Nh	PR8_0p6_vs_Sham	1.95175377481722	10.052739058146	3.13898662596983e-06	0.0004445971765367	TRUE	up
Lgals3	Nh	PR8_0p6_vs_Sham	1.20821159594375	9.98702842042286	0.000910317061780565	0.0278577907720802	TRUE	up
Lgals3bp	Nh	PR8_0p6_vs_Sham	1.49585481834891	10.4360093742398	3.94938218694059e-07	8.10382844897233e-05	TRUE	up
Lgals9	Nh	PR8_0p6_vs_Sham	1.0159636915624	9.6994473483983	1.42723497258886e-05	0.00146909330117013	TRUE	up
Lilrb4a	Nh	PR8_0p6_vs_Sham	2.19084936691948	9.21018923046034	1.95784914182423e-07	4.54105044198206e-05	TRUE	up
Lilrb4b	Nh	PR8_0p6_vs_Sham	2.56167540955694	7.91195350506482	3.18394688858913e-07	6.70514078314067e-05	TRUE	up
Lpxn	Nh	PR8_0p6_vs_Sham	2.11014533281357	7.15506964322202	9.49979889115912e-05	0.00594803367617557	TRUE	up
Lrrc45	Nh	PR8_0p6_vs_Sham	-1.15116403067004	6.47271442523019	0.000451317830261769	0.0170361836635368	TRUE	down
Lst1	Nh	PR8_0p6_vs_Sham	2.55249498152256	8.24629374700672	1.1464633422033e-06	0.000187236181550652	TRUE	up
Ltbp3	Nh	PR8_0p6_vs_Sham	-1.18019217700165	5.96793630959438	0.00048337016744389	0.0179081933563413	TRUE	down
Ltbp4	Nh	PR8_0p6_vs_Sham	-1.4789333313617	7.83104769555243	0.000241917470191782	0.0112799139879708	TRUE	down
Ly6f	Nh	PR8_0p6_vs_Sham	3.473236243901	7.24716160600094	4.67692139642585e-07	9.24125024071552e-05	TRUE	up
Ly6g6d	Nh	PR8_0p6_vs_Sham	-1.15366085716949	5.93887632884365	0.00175039274631845	0.0407830050015585	TRUE	down
Ly6i	Nh	PR8_0p6_vs_Sham	2.56254182059837	6.05527637740283	3.67064652936523e-05	0.00293743488512453	TRUE	up
Ly86	Nh	PR8_0p6_vs_Sham	1.99174255171675	7.43954329458197	0.00014836998551269	0.00799549366373939	TRUE	up
Macir	Nh	PR8_0p6_vs_Sham	1.05789475782915	9.31941432521431	0.000255105558611406	0.0115629182264226	TRUE	up
Maged2	Nh	PR8_0p6_vs_Sham	-1.05688529831151	7.12743141587095	0.0014743198099314	0.0368387097830329	TRUE	down
Marchf1	Nh	PR8_0p6_vs_Sham	1.44814621400568	9.53139459992095	0.000220798643618823	0.0105307689162825	TRUE	up
Marcksl1	Nh	PR8_0p6_vs_Sham	1.48622203184183	8.47704535910735	0.000226461770472967	0.0107552541140055	TRUE	up
Meox2	Nh	PR8_0p6_vs_Sham	-1.09946654518385	5.77520931415228	0.000197127962642413	0.00973775630275254	TRUE	down
Mfap3l	Nh	PR8_0p6_vs_Sham	-1.1330630562018	7.20065096366162	0.000942127608613262	0.0283435195034873	TRUE	down
Mfap4	Nh	PR8_0p6_vs_Sham	-1.35440298437607	7.68751981324437	6.72993381192197e-05	0.00464278408016427	TRUE	down
Mfap5	Nh	PR8_0p6_vs_Sham	-1.71404702609618	7.61594030891837	1.78691449930747e-06	0.000274995832321308	TRUE	down
Mib2	Nh	PR8_0p6_vs_Sham	-1.08260578539918	6.49030622331436	0.00228905083961193	0.0475178452503099	TRUE	down
Mier3	Nh	PR8_0p6_vs_Sham	1.10719640624915	8.96557457394568	0.00139911318180053	0.035657335150824	TRUE	up
Mlc1	Nh	PR8_0p6_vs_Sham	-1.24185021251053	6.77517001258993	0.0015462393415039	0.0380924988376464	TRUE	down
Mmp2	Nh	PR8_0p6_vs_Sham	-1.6940610185393	7.80646752810846	4.90594646328046e-05	0.00364291151387177	TRUE	down
Morc3	Nh	PR8_0p6_vs_Sham	1.44806234548965	11.3403468641581	0.000129945638891544	0.00732316883964493	TRUE	up
Mpeg1	Nh	PR8_0p6_vs_Sham	1.11633455794003	10.2306740397452	0.00121545424317589	0.0328049665464251	TRUE	up
Mrgpra2b	Nh	PR8_0p6_vs_Sham	2.12060201115736	7.3383960120476	2.91143535302378e-05	0.00256030345193107	TRUE	up
Mrgpra7	Nh	PR8_0p6_vs_Sham	1.54853269726956	6.4688067006072	0.00132064560017973	0.0347076072756594	TRUE	up
Mrgpra8	Nh	PR8_0p6_vs_Sham	1.28676920727251	5.77024104541422	0.00180306599901867	0.0412847944410498	TRUE	up
Ms4a4c	Nh	PR8_0p6_vs_Sham	5.03832847529607	8.68524916631034	1.34248006787295e-11	1.34289959289416e-08	TRUE	up
Ms4a6b	Nh	PR8_0p6_vs_Sham	3.31790915490329	8.57013647442561	2.04283431316906e-07	4.54105044198206e-05	TRUE	up
Ms4a6c	Nh	PR8_0p6_vs_Sham	3.35027966638785	7.21576204074726	4.73467929323014e-09	1.94303954072175e-06	TRUE	up
Ms4a6d	Nh	PR8_0p6_vs_Sham	3.94122508586007	9.42842126412901	5.61844105879496e-10	2.99743830486711e-07	TRUE	up
Ms4a7	Nh	PR8_0p6_vs_Sham	2.61994332011926	6.21117309373974	3.85932534943037e-05	0.00304278336047454	TRUE	up
Mt2	Nh	PR8_0p6_vs_Sham	1.18756977584464	6.46070888873214	0.00218973758221471	0.0459328309349233	TRUE	up
Mthfd2	Nh	PR8_0p6_vs_Sham	3.47908244296565	9.95285565559956	1.13878360219447e-09	5.52310047064318e-07	TRUE	up
Mx1	Nh	PR8_0p6_vs_Sham	2.83331178333017	6.99631639895698	1.11796691437809e-08	3.65164499277985e-06	TRUE	up
Mx2	Nh	PR8_0p6_vs_Sham	2.96321227073231	8.56628847331962	5.47257598310969e-11	4.37942893048353e-08	TRUE	up
