gene_symbol	avg_log2FC	p_val	p_val_adj	pct_Tac1	pct_OtherNeu	p_val_adj_BH
Isyna1	0.291227575789596	0.000180756223664449	1	0.632	0.464	0.000734161076048005
B3gat3	0.291209718442487	6.60383105298334e-06	0.151293769423848	0.896	0.745	4.33116126718187e-05
Gpr27	0.291121065129906	4.16195035360059e-06	0.0953502826009895	0.825	0.61	2.91804159623232e-05
Cfap410	0.29039905120993	5.40899200880836e-05	1	0.712	0.544	0.000260777892874999
Pgrmc1	0.290027180443962	4.08043283190561e-07	0.00934827161789576	0.986	0.957	3.92584374664399e-06
Cltb	0.290022243411344	1.05023745043178e-06	0.0240609399893922	0.948	0.852	8.89038213853883e-06
Nefh	0.289854417883302	0.0237988162351326	1	0.142	0.093	0.0538338836432208
Ccdc166	0.289577522878535	0.00347393576579732	1	0.363	0.255	0.00982145723301146
Pik3r3	0.289422947068887	0.0306711269226276	1	0.519	0.427	0.0676282091862885
Ccm2	0.289350090870133	0.000203945590326394	1	0.684	0.49	0.000810586295309999
Ppp2r2c	0.289142263174708	1.29188065817414e-05	0.295969858787695	0.811	0.622	7.60503330849682e-05
Ramac	0.289138225245805	1.01783039304789e-05	0.233184943047272	0.92	0.784	6.24421791690055e-05
Mfsd9	0.288888140866984	0.0825041512239708	1	0.123	0.085	0.157852883287913
Lrpap1	0.288827540083165	9.88840375191402e-08	0.0022654332995635	0.972	0.89	1.12188435294443e-06
Psmg1	0.288772410011332	0.000171639503078988	1	0.778	0.599	0.000706782298524725
Proca1	0.288599479204024	0.00215551911572881	1	0.16	0.091	0.00644442676078266
Habp4	0.288574423432448	0.000636573710479875	1	0.731	0.589	0.00219459665933393
Mapk1	0.288384572329132	1.59855109553637e-06	0.0366228055987383	0.953	0.824	1.27650295892191e-05
Araf	0.28834732020843	2.46433358173612e-07	0.00564578823575745	0.958	0.908	2.51500212266901e-06
Stard10	0.288120613813879	0.00399503446617623	1	0.5	0.382	0.0111574875628247
Hsbp1	0.288048844035231	1.49731789436652e-08	0.00034303552959937	0.991	0.949	2.24752046824501e-07
Rtn1	0.287562741123622	1.30565316381286e-07	0.00299125139829527	1	0.985	1.42577325488365e-06
Gstp1	0.287532710458564	0.000196593494563818	1	0.896	0.749	0.000789227006374845
Lysmd3	0.287323123217058	0.00857565673305151	1	0.307	0.218	0.0218799466179726
Cyb561d2	0.28697859238873	0.000320599957045956	1	0.745	0.593	0.00119998338678383
Gnptab	0.286721971695563	5.61020480761453e-05	1	0.524	0.354	0.000268404979185764
Zc3h10	0.286554357623027	0.050907093137055	1	0.208	0.152	0.104542634143233
Ttc3	0.286549743690114	1.15935950995699e-07	0.00265609263731145	0.995	0.972	1.27880867158892e-06
Atp6ap2	0.286398689818409	5.24347120085578e-07	0.0120127925211606	0.958	0.909	4.89390645413206e-06
Rasip1	0.286064979378113	0.0399852445857396	1	0.226	0.166	0.0852173355867872
Nsg2	0.286007783116456	1.4009270958784e-07	0.00320952397665742	0.981	0.905	1.51466573138536e-06
Vav3	0.285668666182658	0.00284180199158548	1	0.354	0.255	0.0082096501979136
Aven	0.285649951108399	0.00198745775634662	1	0.297	0.195	0.00601608834353572
Gm49769	0.285632499919441	0.120760146255424	1	0.104	0.072	0.219600465796708
Frat1	0.285574258505284	0.00824966507288223	1	0.325	0.233	0.0211581702061668
Camkmt	0.285480773993313	0.000321803508138051	1	0.5	0.353	0.00120139976371539
Cbx4	0.285283943296068	0.00012451586283433	1	0.759	0.58	0.000536376024517115
Arl5a	0.285199927321654	0.000984325124877647	1	0.717	0.557	0.00321821268373171
2510046G10Rik	0.28516206179662	0.0900650768012525	1	0.151	0.109	0.170674297383024
Celsr2	0.284950044213338	2.17020521440214e-05	0.497194014619531	0.755	0.563	0.000118737446064625
Ebp	0.284899306506639	0.00177542107888861	1	0.722	0.543	0.0054345054468013
Mcee	0.284602802402103	0.000413123677326099	1	0.802	0.617	0.00149877427122957
Ccdc91	0.284435333254994	5.54708373183122e-05	1	0.585	0.401	0.00026567611557718
Shroom2	0.284239884732981	0.000147399846652043	1	0.637	0.473	0.000618484659150934
Ndufaf3	0.284225523092583	6.54006709278235e-05	1	0.821	0.674	0.000306513015678898
Itga3	0.283938673547142	0.00259875740893996	1	0.255	0.165	0.00759180192429138
Atp6v0b	0.283734578707203	2.80246518558719e-12	6.42044774018025e-08	0.995	0.979	1.22411679306448e-10
Gm44643	0.283448959094222	0.000436907789440871	1	0.358	0.231	0.00157589861624915
Coq10a	0.283292636566386	1.54291096923871e-05	0.353480903052589	0.797	0.594	8.87936115103387e-05
Mir22hg	0.28317783381291	0.00212093704789547	1	0.288	0.188	0.00637156329106424
Gpr135	0.283053011033831	0.000120568761663391	1	0.467	0.314	0.000521430050441277
Zswim9	0.282980017543584	0.0441066330339293	1	0.179	0.128	0.0924018096365484
Shtn1	0.282416464207448	4.22542571635912e-05	0.968045031617875	0.722	0.533	0.000211416489450821
Ctxn1	0.282211333733127	0.000135025113067792	1	0.967	0.867	0.000574843756218436
Matk	0.281806653304001	1.31722849276895e-09	3.01777047693366e-05	0.892	0.67	2.66372872982165e-08
Slc25a22	0.281525974211645	4.3647227505821e-05	0.999957982158359	0.774	0.55	0.000217142471236248
Cst6	0.281349463059964	0.0224894605694673	1	0.264	0.194	0.0513239100143329
Atp1b1	0.281158788347851	2.83077555513156e-06	0.0648530679680641	0.962	0.874	2.07549236152864e-05
Tmem68	0.281094895957624	0.000202201356207403	1	0.632	0.462	0.000805118982601583
Trappc6b	0.281033410350694	0.000105538975699848	1	0.925	0.826	0.000463776907300738
Pigg	0.281002540033258	0.00742438040652306	1	0.17	0.104	0.0193841563751899
Mettl15	0.280442204889918	0.222289534473425	1	0.241	0.199	0.365273547468879
Plpbp	0.280347710397897	0.000621656722572316	1	0.698	0.54	0.00214995769136649
Ildr2	0.280182943397001	0.00482889962236907	1	0.392	0.285	0.0131664379216655
Sh3bp2	0.280026569569363	0.113188890185581	1	0.123	0.089	0.208540601032589
Rprd1b	0.279960490964864	0.000586075215237009	1	0.585	0.439	0.00204144859661504
Macrod2	0.279894124927961	1.30408187911791e-06	0.0298765158505914	0.868	0.722	1.07071985864418e-05
Kantr	0.279833631038414	0.00044165545694781	1	0.519	0.384	0.00158647289140463
Znfx1	0.279622655357947	0.250575110624385	1	0.132	0.103	0.403432393367974
Retreg2	0.27956203383552	2.22669333629594e-06	0.0510135443345399	0.92	0.821	1.689045045091e-05
Ccnj	0.279497899678853	0.0164885137682275	1	0.17	0.11	0.0389728507249014
Atp5md	0.279441917904991	3.25757517452742e-08	0.000746310472484231	0.986	0.918	4.37818103456485e-07
Thyn1	0.279240234584423	0.00103450326006397	1	0.849	0.733	0.00335963586614082
Usp50	0.279148779827961	0.0132002018915543	1	0.222	0.149	0.0320324899235052
D130020L05Rik	0.279139907429908	0.0125436677447592	1	0.335	0.244	0.0306950928342342
Ankrd42	0.278788522063279	0.000463781736392134	1	0.259	0.157	0.00165506423575232
Acsl5	0.278694744492367	0.000718821786255225	1	0.392	0.264	0.00245106445149322
Armcx5	0.278631774639396	0.000123603803290652	1	0.561	0.4	0.000532972766805104
Map7d2	0.278291584513714	6.45559097554674e-05	1	0.811	0.661	0.000303204530980518
Sap18b	0.278211874857053	0.147468371846851	1	0.118	0.086	0.260259332616988
Dnajb6	0.278200394742765	1.42368999635561e-07	0.00326167378165071	0.991	0.913	1.53169406504466e-06
Plekhb2	0.278136615297476	1.46344109758395e-05	0.335274355456482	0.896	0.737	8.51173197636042e-05
Armc9	0.278022135641115	2.32612318050301e-05	0.532914820653239	0.613	0.443	0.000125748837282638
Cntnap1	0.278021907408327	6.69500836582606e-05	1	0.349	0.222	0.000313102746701587
Ccne2	0.277987136682518	0.00274331044994595	1	0.16	0.091	0.00795564398612219
C1qtnf12	0.277955407865315	0.0139735340078999	1	0.41	0.33	0.0336288686206649
Tmem192	0.277898637425593	0.00416041990058448	1	0.472	0.358	0.0115382311909543
Gpr12	0.277733843303768	0.120089882593733	1	0.217	0.175	0.218902486609179
A930005H10Rik	0.277695874921177	0.00714471667895525	1	0.415	0.313	0.0187211292463566
Cyb5b	0.277681279836511	3.93468866060584e-05	0.901437172144798	0.712	0.521	0.000199613473513662
Cnksr2	0.277535386397371	0.00333404657262768	1	0.302	0.206	0.00946886568871113
Reep2	0.2773309669021	2.092633218658e-05	0.479422270394547	0.873	0.712	0.000114976376089285
Micu3	0.277305717068788	0.00164963228220504	1	0.83	0.73	0.00508510501670543
Agpat1	0.276983454061874	0.000526147941029447	1	0.745	0.532	0.00185339855356179
Fnip1	0.276918643568376	0.0653556609673094	1	0.462	0.366	0.129583988699595
Kifap3	0.276881283406409	1.01728422484837e-05	0.233059815912762	0.967	0.83	6.24421791690055e-05
Tfap2b	0.27687720240571	0.113485451828101	1	0.354	0.306	0.208981641477716
Uqcc2	0.276813446555408	6.10625775454838e-07	0.0139894365156703	0.962	0.89	5.5524966739282e-06
Gtpbp8	0.276641334133271	9.32129426259513e-05	1	0.557	0.367	0.000418022724219872
Micu2	0.276447970360526	0.0199411701139205	1	0.59	0.46	0.0462085045398433
Tmem199	0.276442805318476	6.15970563189708e-05	1	0.844	0.665	0.000290871288650016
Abt1	0.276339139256171	2.19531300766506e-05	0.502946210056065	0.538	0.361	0.000119864090218512
Tbc1d7	0.276281538027005	0.000405461242299186	1	0.712	0.528	0.00147587892196904
Tmem169	0.27623670823783	2.49650631778117e-05	0.571949597403665	0.693	0.481	0.000133800485841327
Tceal9	0.27620164117052	4.60898713484206e-07	0.0105591895259232	0.953	0.873	4.37653387065003e-06
Grk2	0.276148781555974	7.59775246891991e-05	1	0.807	0.624	0.000350790028636335
Stoml1	0.2759700576486	0.000121438678939844	1	0.811	0.63	0.000524672749366211
Krt1	0.275874810698075	0.000221239013624534	1	0.764	0.564	0.000871390452219984
Ccdc85c	0.275771656522626	0.0296703391958552	1	0.245	0.182	0.0657201022350383
Alkbh2	0.27573093363002	0.025222627452172	1	0.269	0.193	0.0568099501021257
Pnma8c	0.275495443971864	5.21890801760372e-06	0.119565182683301	0.717	0.519	3.53978109020079e-05
Eif2b1	0.274918194597944	0.000156621129489838	1	0.712	0.546	0.000653410786639554
Cep19	0.274601730852301	1.56227729167231e-05	0.357917727522127	0.759	0.559	8.97898317108509e-05
Fabp3	0.274457677554254	7.70036730260859e-06	0.176415414902763	0.915	0.728	4.91024881427654e-05
Pfdn4	0.273743750733559	4.41179391760011e-05	1	0.91	0.797	0.000219234537338763
2210408I21Rik	0.273713431139029	0.0089266201608278	1	0.311	0.222	0.0226826508798696
Tex264	0.273527030817927	0.00030044252121666	1	0.863	0.656	0.00112937429662166
Isoc2b	0.273385882367736	0.0500374514533343	1	0.104	0.066	0.103096032051021
Gcnt2	0.273374890779821	0.00660257164164619	1	0.203	0.133	0.0174576470524882
Ydjc	0.273334051305931	8.60277339702027e-05	1	0.783	0.611	0.00039020679333525
Mn1	0.273150486165406	0.0166502226547756	1	0.283	0.202	0.0393125257059782
Alg12	0.272994982208672	0.0758442255032704	1	0.17	0.125	0.146962980245745
Chst12	0.27295529161657	0.000258317422580233	1	0.524	0.363	0.000991503077179664
Ywhaz	0.272869603961865	4.69902176204721e-08	0.00107654588568502	0.967	0.924	5.88562523481211e-07
Pianp	0.272777607128527	4.49422328124121e-05	1	0.882	0.732	0.00022257105773766
Fancm	0.272711617450351	0.0359931752899044	1	0.25	0.186	0.07763861218089
Gm1604a	0.272519444967679	0.00832880583730263	1	0.208	0.138	0.0213248674662004
Lgi1	0.272440482204886	5.69370357767481e-05	1	0.651	0.458	0.000271211529196113
Unc119	0.27215708127637	4.23722781766205e-06	0.0970748893026376	0.892	0.762	2.96131377720766e-05
Dync2i2	0.272114640784826	0.000146846928949779	1	0.731	0.57	0.000616757101589073
Rpusd3	0.272107537243687	0.000792318110622979	1	0.349	0.232	0.00266834657455757
Rabgap1l	0.271825722453292	3.91909877518006e-06	0.0897865529393752	0.892	0.677	2.77449326580008e-05
Fads6	0.271678762096388	0.0188250772283789	1	0.156	0.102	0.0438548999112316
Nucb2	0.271571751313823	0.000314929409310592	1	0.646	0.483	0.00118179695865006
Pnma8b	0.271498426001182	2.9037186558545e-06	0.0665241944056267	0.925	0.791	2.12452983061516e-05
Tcea2	0.271490645982873	0.00604161577272683	1	0.368	0.261	0.016160304773589
Clstn3	0.271436690248465	1.23483397080406e-05	0.282900462711211	0.896	0.761	7.28885781685426e-05
Cacng2	0.271434173168207	6.88326232628696e-06	0.157695539895234	0.642	0.446	4.50091165287746e-05
Rab42	0.271370288767551	0.054461510134255	1	0.146	0.1	0.110645523844849
Usp5	0.271348551376159	0.000615801384002281	1	0.868	0.688	0.00213308520644089
Camk2g	0.271258682958798	1.75125704877214e-06	0.0401212989873697	0.901	0.774	1.37850669867164e-05
Adcy5	0.270683059482963	5.15127964422663e-05	1	0.495	0.32	0.000250008772066466
Zfp72	0.270628445765432	0.0312188024836971	1	0.222	0.159	0.0686342191302784
Ociad1	0.270543318415355	2.0481881165434e-06	0.0469239897500093	0.972	0.888	1.56955889351957e-05
Gdap1l1	0.270414354428516	8.28668666837462e-05	1	0.868	0.706	0.000377044243411045
Zfp335	0.270336922569954	0.0062252935058844	1	0.255	0.174	0.0165502629541711
Pole4	0.27011249115885	0.00093930490966632	1	0.83	0.687	0.00308803632966737
Ssh3	0.270105332866996	5.22639071375859e-05	1	0.292	0.169	0.000253372637488319
Abitram	0.269969058773189	0.0351563226422602	1	0.203	0.143	0.0760484054453548
Rab4a	0.269851390417591	1.82280589480123e-05	0.417604830498962	0.783	0.621	0.000102735692238603
Gm47204	0.269841119831736	0.0967072198005946	1	0.104	0.072	0.181684789715698
Snu13	0.269611350588088	1.56507020474198e-07	0.00358557583906387	0.986	0.903	1.67554574860612e-06
Tmem17	0.269431543315539	0.00104875300044431	1	0.557	0.408	0.00340338269386384
Mrpl27	0.269258884614433	8.28231492511366e-05	1	0.939	0.793	0.000377044243411045
Pus3	0.26921399138767	0.00973375764203524	1	0.316	0.223	0.0244632067781415
Glra2	0.269135454159264	0.00650964901864107	1	0.476	0.372	0.0172432667758788
Pcdhb20	0.268985771229908	0.0274382932005905	1	0.175	0.119	0.0611794102604284
Gsk3a	0.268869797616585	4.00149546470063e-05	0.916742610962914	0.887	0.731	0.000202297826270976
Syt16	0.26854417996597	0.000248611892954016	1	0.873	0.697	0.000959922386705215
Zfp346	0.268490517707451	0.00263686383745159	1	0.373	0.257	0.00768366994128655
Gopc	0.268274299750321	4.43355286578194e-05	1	0.632	0.432	0.000220065442246995
Gm44644	0.267927135377521	1.01688635675932e-06	0.0232968664333561	0.717	0.506	8.658400792056e-06
Cryz	0.267757914693021	0.0278059682845382	1	0.283	0.21	0.06180990812563
Ak1	0.267031974372575	0.000183323277495553	1	0.788	0.632	0.000742816397124837
Rufy1	0.267008688982176	0.00040761614500565	1	0.505	0.343	0.00148125401113534
B4galnt1	0.266992979731408	0.000255578481498321	1	0.802	0.637	0.000981852952669011
Yars2	0.26691753964673	0.00145210004395586	1	0.533	0.385	0.00454679067526823
Ppp1r11	0.266880964071603	9.1359762730907e-06	0.209305216416508	0.906	0.796	5.68485073496435e-05
Pkig	0.266793921093999	2.05690941292347e-05	0.471237946500768	0.906	0.742	0.000113298616842998
Tti1	0.266768530363796	0.0332398299086738	1	0.189	0.132	0.0725957885205435
Gm17259	0.26655542785798	0.0388648205292417	1	0.123	0.078	0.0831756668651287
Gmpr	0.266465836998889	8.57919200361927e-06	0.196549288802917	0.684	0.478	5.39969894406469e-05
Cnrip1	0.26633181490446	1.04634996845122e-05	0.239718777772174	0.943	0.839	6.40119980699568e-05
Pdik1l	0.26626011909113	0.00186796789763468	1	0.443	0.319	0.00568591203962946
