ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
50788	Fbxl8	F-box and leucine-rich repeat protein 8	34.9592129704606	-0.729893124995276	0.230513242531092	0.00160836384420579	0.0436782239170001	-1.01938675681721	0.00160836384420579	down
52668	Ifi27	interferon, alpha-inducible protein 27	2990.23096910929	-0.667131629757538	0.211548566925757	0.00162882880214243	0.0439506375683374	-0.855165360743046	0.00162882880214243	down
217201	Rundc1	RUN domain containing 1	9.87686449407718	-0.746222289927475	0.235249637085977	0.00166057077436408	0.0443173576308362	-1.07315769723619	0.00166057077436408	down
73666	Thoc3	THO complex 3	242.02070637976	-0.885203095472865	0.125189462740524	0.00167163384296296	0.0444391345297767	-0.422936811890678	0.00167163384296296	down
66098	Chchd6	coiled-coil-helix-coiled-coil-helix domain containing 6	518.53899688032	-0.635812062546585	0.202731327532287	0.00172662102837921	0.0450274132503655	-0.790686531098238	0.00172662102837921	down
67302	Zc3h13	zinc finger CCCH type containing 13	222.622887923431	-0.665230344749139	0.212277547979201	0.00174464889935453	0.0452866685348362	-0.855064263663117	0.00174464889935453	down
378937	Lrrc24	leucine rich repeat containing 24	168.009165366281	-0.752769713802693	0.239982081977124	0.00175061692336813	0.0452876833296847	-1.12200231471807	0.00175061692336813	down
13982	Esr1	estrogen receptor 1 (alpha)	29.6631140256876	-0.722565098752232	0.230516623343506	0.00176189554635174	0.0453394453927847	-1.01103640118779	0.00176189554635174	down
12942	Pcdha11	protocadherin alpha 11	7.74971205017953	-0.802982186233683	0.255000047010157	0.00179690499297095	0.0460411088269863	-1.56810022973198	0.00179690499297095	down
67080	1700019D03Rik	RIKEN cDNA 1700019D03 gene	51.1601249974036	-0.74675873780045	0.238872999705089	0.00182664986050303	0.0464767856789726	-1.10332668459955	0.00182664986050303	down
227885	Gm13498	heat shock protein 90 alpha (cytosolic), class B member 1 pseudogene	30.2966232088431	-0.683151588697318	0.218627017097614	0.00184266497369669	0.0467339997976342	-0.899747186205755	0.00184266497369669	down
70312	Cactin	cactin, spliceosome C complex subunit	104.161713581409	-0.737783666024505	0.236570222787404	0.00186341607528487	0.0470972759785646	-1.0716675519865	0.00186341607528487	down
18976	Pomc	pro-opiomelanocortin-alpha	12.2221867091452	-0.701731137366018	0.224310511567573	0.00186661092777374	0.0470972759785646	-0.948823909209892	0.00186661092777374	down
100047183	NA	NA	382.43869658343	-0.625636367573629	0.201244576662985	0.00189274807735495	0.047396568152246	-0.774478157492459	0.00189274807735495	down
232232	Hdac11	histone deacetylase 11	1244.94686989084	-0.587122110594011	0.189531076731786	0.00196045151367489	0.0483272673760418	-0.703069189760489	0.00196045151367489	down
23966	Tenm4	teneurin transmembrane protein 4	188.43044220344	-0.724740105907102	0.233723911180793	0.00196718840642365	0.048417921804138	-1.0331394786484	0.00196718840642365	down
72168	Aifm3	apoptosis-inducing factor, mitochondrion-associated 3	94.2444475428725	-0.659205990651025	0.212840376091771	0.00198803545595463	0.0485017772031378	-0.848726054418476	0.00198803545595463	down
13177	Eci1	enoyl-Coenzyme A delta isomerase 1	256.961278967679	-0.595786736226464	0.192714260133342	0.00200606139324752	0.0485017772031378	-0.719422783273614	0.00200606139324752	down
20776	Tmie	transmembrane inner ear	68.2048890788988	-0.74793028323435	0.241748009979297	0.00203304879420313	0.0486196978785722	-1.13155061182973	0.00203304879420313	down
68040	Zfp593	zinc finger protein 593	91.0390769463154	-0.622527853178947	0.201556841183016	0.00203329633652371	0.0486196978785722	-0.771268613321942	0.00203329633652371	down
14228	Fkbp4	FK506 binding protein 4	5159.93741701609	-0.588213120516357	0.190709748039397	0.00205050360240648	0.0487989022732105	-0.706572844607459	0.00205050360240648	down
19099	Mapk8ip1	mitogen-activated protein kinase 8 interacting protein 1	1619.53129911157	-0.712786336966435	0.23095748548471	0.00205851575355754	0.0489131996399792	-0.999197992021885	0.00205851575355754	down
271005	Klhdc1	kelch domain containing 1	35.7164413071851	-0.731288219918615	0.236551721164282	0.00206886818983632	0.0489415664758588	-1.06165117783641	0.00206886818983632	down
