ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw
100041546	Ly6c2	lymphocyte antigen 6 family memberC2	22.1199044159637	1.65565217501304	0.254904605060986	3.15910609966787e-12	2.49980065666719e-08	4.01385022052714	3.15910609966787e-12
20304	Ccl5	C-C motif chemokine ligand 5	36.4657168746637	1.57841806583494	0.254300110082031	2.56684725057575e-12	2.49980065666719e-08	4.06850903684493	2.56684725057575e-12
14127	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	45.2527290754232	1.58636403713951	0.24765000527556	6.61327950669887e-11	3.48872538243388e-07	2.6506103613746	6.61327950669887e-11
17476	Mpeg1	macrophage expressed gene 1	48.25207865641	1.56736036603582	0.250223366959127	1.20188650758256e-10	4.75526396725041e-07	2.7409206783424	1.20188650758256e-10
17329	Cxcl9	C-X-C motif chemokine ligand 9	99.6674053026451	1.00936873556066	0.234106099354453	4.86345440156638e-10	1.53938058718379e-06	4.94254745627593	4.86345440156638e-10
69774	Ms4a6b	membrane-spanning 4-domains, subfamily A, member 6B	12.8880916346555	1.50904079623033	0.252772461401974	1.76692317382275e-09	3.49541576861485e-06	2.85563301382067	1.76692317382275e-09
21969	Top1	topoisomerase (DNA) I	292.759354605035	-0.598699956021979	0.0987900198016435	1.36170664503707e-09	3.49541576861485e-06	-0.622998724372606	1.36170664503707e-09
58185	Rsad2	radical S-adenosyl methionine domain containing 2	1801.56171316934	0.494930991936442	0.254436791050465	1.61647841620898e-09	3.49541576861485e-06	2.86563810571038	1.61647841620898e-09
13058	Cybb	cytochrome b-245, beta polypeptide	41.6075047692802	1.41362444963031	0.2539913454901	6.6945110201397e-09	1.1275491839338e-05	2.73979275288464	6.6945110201397e-09
15170	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	20.6908439589672	1.39856495497153	0.242790882165279	7.83712942200924e-09	1.1275491839338e-05	2.19485264926428	7.83712942200924e-09
231507	Plac8	placenta-specific 8	40.9716848968381	1.03810034377497	0.238119234293383	7.80569336205322e-09	1.1275491839338e-05	4.45854722204449	7.80569336205322e-09
14960	H2-Aa	histocompatibility 2, class II antigen A, alpha	294.371289936194	1.3440731843039	0.241832475179904	1.78064709623957e-08	2.34837674542395e-05	2.06915935171846	1.78064709623957e-08
22177	Tyrobp	TYRO protein tyrosine kinase binding protein	14.8502592252218	1.39455319692162	0.250766587341201	2.35774776977128e-08	2.87028586187694e-05	2.45746312014141	2.35774776977128e-08
14938	Gzma	granzyme A	36.2920616883154	0.892136436524681	0.228371700156262	2.71455415614443e-08	3.06860957679584e-05	4.80240327659748	2.71455415614443e-08
14129	Fcgr1	Fc receptor, IgG, high affinity I	18.6429130883831	1.33025767183982	0.255034702422046	3.51352329909438e-08	3.70700131543118e-05	2.99895274895839	3.51352329909438e-08
13040	Ctss	cathepsin S	280.92885435164	1.27920007995152	0.254304930323481	4.01932375246793e-08	3.97561360665984e-05	3.03951198244145	4.01932375246793e-08
214854	Neurl3	neuralized E3 ubiquitin protein ligase 3	17.2483148894948	1.21447634556942	0.220306771527372	4.62361004767633e-08	4.30430897732503e-05	1.62767179908233	4.62361004767633e-08
