ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
14469	Gbp2	guanylate binding protein 2	1081.4880555866	1.07847061525784	0.255042509574679	9.17802414526715e-06	0.00230557793846028	2.31214620579902	9.17802414526715e-06	up
73149	Clec4a3	C-type lectin domain family 4, member a3	4.10044765283372	1.1506646677342	0.254958427391532	9.61044365683073e-06	0.00237648252051567	2.65237816527167	9.61044365683073e-06	up
66857	Plbd1	phospholipase B domain containing 1	9.33639542236909	1.08649714724168	0.254801635078989	9.91053915654535e-06	0.00241298757986903	2.48234365771826	9.91053915654535e-06	up
21926	Tnf	tumor necrosis factor	20.7023858754468	0.888534452881666	0.238837139307011	1.04587932882394e-05	0.00247046063551756	3.34867887283191	1.04587932882394e-05	up
246177	Myo1g	myosin IG	4.94455927817088	1.12823295591964	0.255060156924431	1.12632975898776e-05	0.00251745387082274	2.50569935290364	1.12632975898776e-05	up
16149	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	82.4043923299995	1.01468455504222	0.231900799214295	1.13268706998409e-05	0.00251745387082274	1.44059071546401	1.13268706998409e-05	up
16176	Il1b	interleukin 1 beta	23.1934569974814	0.948733720003238	0.244958315182578	1.14530948249234e-05	0.00251745387082274	3.05550227558843	1.14530948249234e-05	up
20201	S100a8	S100 calcium binding protein A8 (calgranulin A)	16.0588087177275	0.860860923414548	0.235176149116217	1.13195371359278e-05	0.00251745387082274	3.51829861752015	1.13195371359278e-05	up
11630	Crybg1	crystallin beta-gamma domain containing 1	26.8699468600506	0.821873252518866	0.186929735157458	1.13899887233222e-05	0.00251745387082274	0.980622462827983	1.13899887233222e-05	up
16409	Itgam	integrin alpha M	10.271480165324	1.08191189514939	0.255095306365745	1.31367367428322e-05	0.00280948642827111	2.2974750763433	1.31367367428322e-05	up
434341	Nlrc5	NLR family, CARD domain containing 5	92.457392697378	1.07165943491586	0.254381143817057	1.38097078896093e-05	0.00291403249414609	2.06445259014062	1.38097078896093e-05	up
12010	B2m	beta-2 microglobulin	13021.8039391734	1.03841637666971	0.243298875667912	1.61356394991635e-05	0.00328602699076057	1.61347607312598	1.61356394991635e-05	up
17472	Gbp4	guanylate binding protein 4	467.429004970547	0.990105093611135	0.250752351338797	1.60024249923758e-05	0.00328602699076057	2.65355719093796	1.60024249923758e-05	up
16956	Lpl	lipoprotein lipase	216.443151035927	0.946962208688699	0.246596083887782	1.61955077264833e-05	0.00328602699076057	2.86494843736765	1.61955077264833e-05	up
74732	Stx11	syntaxin 11	70.6832266761895	0.773401921637012	0.180398137064355	1.80627586042983e-05	0.00352915083545216	0.907426896362661	1.80627586042983e-05	up
246746	Cd300lf	CD300 molecule like family member F	8.70573752676604	0.921615794340169	0.241349603281397	1.91674705712572e-05	0.00364797644836842	3.27009208791153	1.91674705712572e-05	up
21681	Alyref	Aly/REF export factor	368.149085835203	0.711922300437904	0.166568027171161	1.90998219801068e-05	0.00364797644836842	0.810576421455001	1.90998219801068e-05	up
109225	Ms4a7	membrane-spanning 4-domains, subfamily A, member 7	13.3504617367061	1.05075113087951	0.247252486816146	1.99220756708827e-05	0.00368646875511503	1.72584731523162	1.99220756708827e-05	up
269799	Clec4a1	C-type lectin domain family 4, member a1	5.64926599322056	1.09155771148386	0.253357813608347	2.07816350870818e-05	0.0037107664495983	2.05287082808382	2.07816350870818e-05	up
19264	Ptprc	protein tyrosine phosphatase receptor type C	32.5918559183775	1.01281584707569	0.253638395462938	2.11025515268449e-05	0.0037107664495983	2.44546036380038	2.11025515268449e-05	up
66607	Ms4a4d	membrane-spanning 4-domains, subfamily A, member 4D	40.0890300337152	0.85420000450426	0.237556297566967	2.0881475594155e-05	0.0037107664495983	3.22677269112266	2.0881475594155e-05	up
20344	Selp	selectin, platelet	21.0444751101136	1.0544688926012	0.251314046978472	2.20801253977957e-05	0.00371744749516506	1.8437381613852	2.20801253977957e-05	up
21354	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	686.265450742308	1.04884439789534	0.252844305189386	2.19415310553676e-05	0.00371744749516506	1.89559870710006	2.19415310553676e-05	up
12364	Casp12	caspase 12	137.862587750636	0.851764947034376	0.200750138901555	2.15029009835274e-05	0.00371744749516506	1.05582556725041	2.15029009835274e-05	up
12515	Cd69	CD69 antigen	8.14021480199397	1.01733985911263	0.253282720157081	2.60557935771858e-05	0.00425112359951074	2.55102627088188	2.60557935771858e-05	up
231931	Gimap6	GTPase, IMAP family member 6	162.171879509849	0.618740285621757	0.147077674852652	2.59411783438763e-05	0.00425112359951074	0.681208421919106	2.59411783438763e-05	up
20558	Slfn4	schlafen 4	46.3645137718847	0.966753383090819	0.251115395810904	2.80721501933429e-05	0.00444269848959844	2.57634909318641	2.80721501933429e-05	up
170743	Tlr7	toll-like receptor 7	6.11933505378142	1.05391647055074	0.250146074131607	3.07690312877099e-05	0.00472767659377959	1.82898803594969	3.07690312877099e-05	up
219131	Phf11a	PHD finger protein 11A	10.1849566987067	1.03010120005558	0.25503127258067	3.05445353613074e-05	0.00472767659377959	2.25604553343206	3.05445353613074e-05	up
20846	Stat1	signal transducer and activator of transcription 1	2120.53077907065	0.985327391468853	0.238366011213884	3.12089821284607e-05	0.00474916683812519	1.46400752944974	3.12089821284607e-05	up
623121	Ifi213	interferon activated gene 213	5.12327530347355	0.959940893292555	0.246564599502668	3.15733445095211e-05	0.00475885476388267	3.08105019127019	3.15733445095211e-05	up
79235	Lrat	lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)	9.05578202516845	0.974185074280541	0.233240388569809	3.3226066029177e-05	0.00496071434884675	1.40989563394161	3.3226066029177e-05	up
12977	Csf1	colony stimulating factor 1 (macrophage)	224.818785277303	0.680384303228631	0.16427191250431	3.42536274535296e-05	0.00501942507481073	0.77143999419003	3.42536274535296e-05	up
26888	Clec4a2	C-type lectin domain family 4, member a2	10.162703573414	0.99061970712843	0.252913544136272	3.66207978621092e-05	0.00531707107308019	2.4996380352778	3.66207978621092e-05	up
20305	Ccl6	C-C motif chemokine ligand 6	6.38299922689534	1.0483378485201	0.251448567607799	4.12169438093379e-05	0.00592541114357937	1.84153745917921	4.12169438093379e-05	up
76187	Adhfe1	alcohol dehydrogenase, iron containing, 1	30.9673815776577	0.996283941698913	0.245354468223065	4.21361366490239e-05	0.0059539865947094	1.58864298843041	4.21361366490239e-05	up
76905	Lrg1	leucine-rich alpha-2-glycoprotein 1	61.55956802654	1.00862616795146	0.25503940845203	4.30979660569129e-05	0.00603600363554605	2.05204007622233	4.30979660569129e-05	up
14130	Fcgr2b	Fc receptor, IgG, low affinity IIb	29.6446804054445	1.00294650955102	0.24788669557816	4.4325995041262e-05	0.00610002780454793	1.65026702497115	4.4325995041262e-05	up
15040	H2-T23	histocompatibility 2, T region locus 23	823.79632641236	0.999272571570474	0.248980707418214	4.67268297828332e-05	0.00628865373544618	1.66539292202595	4.67268297828332e-05	up
14131	Fcgr3	Fc receptor, IgG, low affinity III	25.0628054986427	0.946643849570537	0.232805731416779	4.6888736306246e-05	0.00628865373544618	1.35449497385551	4.6888736306246e-05	up
628900	Serpina3i	serine (or cysteine) peptidase inhibitor, clade A, member 3I	24.6056091420793	0.973232971931176	0.239852086865392	4.76738747056391e-05	0.00634022471505415	1.46649293600564	4.76738747056391e-05	up
236312	Ifi209	interferon activated gene 209	18.4371400188398	0.842661490117839	0.240678769848825	5.14570589328622e-05	0.00678632845559565	2.99416789464452	5.14570589328622e-05	up
14999	H2-DMb1	histocompatibility 2, class II, locus Mb1	48.8419537243624	0.995124902163182	0.24914363613303	5.35550709315674e-05	0.00700464919473542	1.66441434329574	5.35550709315674e-05	up
20202	S100a9	S100 calcium binding protein A9 (calgranulin B)	23.2638411102897	0.736984544436941	0.226630763445775	5.62870433835468e-05	0.00724226624868302	3.45923077072217	5.62870433835468e-05	up
15951	Ifi204	interferon activated gene 204	41.7119145385763	0.952536040612317	0.253001983109491	5.77372965035935e-05	0.00736895527795057	2.35370440547767	5.77372965035935e-05	up
20684	Sp100	nuclear antigen Sp100	77.2731356472774	0.934671853600926	0.234218001872411	5.90555075800289e-05	0.0074768997036923	1.35043319860465	5.90555075800289e-05	up
18166	Npy1r	neuropeptide Y receptor Y1	291.365228514541	0.971504540615948	0.244876295609382	6.08619328361473e-05	0.00758425944145565	1.53480984366687	6.08619328361473e-05	up
15953	Ifi47	interferon gamma inducible protein 47	1145.75080243221	0.895542559581973	0.24712243225125	6.20630988526926e-05	0.00762132276617394	2.63345645563999	6.20630988526926e-05	up
12722	Clca3a1	chloride channel accessory 3A1	30.2476878373531	0.984455725874815	0.254941398902151	6.5415138073359e-05	0.00766859240851096	1.9850744442825	6.5415138073359e-05	up
20303	Ccl4	C-C motif chemokine ligand 4	59.6211529972206	0.874085411437332	0.244852986893556	6.70997843897372e-05	0.0077578880923262	2.73252834679096	6.70997843897372e-05	up
12259	C1qa	complement component 1, q subcomponent, alpha polypeptide	49.9537864481777	0.966529574909668	0.244617906881399	6.97077172428847e-05	0.00799416183395574	1.52161976542592	6.97077172428847e-05	up
16818	Lck	lck proto-oncogene, Src family tyrosine kinase	109.924548583145	0.834292674080418	0.211627854798829	7.76299157020382e-05	0.00865190877394688	1.07439917688139	7.76299157020382e-05	up
14962	Cfb	complement factor B	74.0041516070989	0.814096665849395	0.20683895751198	8.16205033908967e-05	0.00890845577009883	1.02954543944058	8.16205033908967e-05	up
56615	Mgst1	microsomal glutathione S-transferase 1	424.423930555925	0.833242720757764	0.212299955599116	8.39743065302441e-05	0.00910258476128522	1.07453595547957	8.39743065302441e-05	up
258783	Or8b53	olfactory receptor family 8 subfamily B member 53	113.252643627282	0.890248579015631	0.227671646339762	8.58460714693076e-05	0.0091864482717501	1.23396910589603	8.58460714693076e-05	up
22324	Vav1	vav guanine nucleotide exchange factor 1	12.4795309982216	0.970384494638874	0.254761723254042	9.27934265114817e-05	0.00966150505243888	1.93687037198835	9.27934265114817e-05	up
71939	Apol6	apolipoprotein L 6	11.8363563302009	0.730997581601659	0.228288272769041	9.20120833436036e-05	0.00966150505243888	3.37571114230353	9.20120833436036e-05	up
67432	Hoga1	4-hydroxy-2-oxoglutarate aldolase 1	25.6035679883414	0.700724640686112	0.178982511121457	9.24059033531258e-05	0.00966150505243888	0.819922928864972	9.24059033531258e-05	up
21822	Tgtp1	T cell specific GTPase 1	8.29273394638636	0.968816749083164	0.25475788849596	9.36605783626565e-05	0.00968805433442746	2.18167390859432	9.36605783626565e-05	up
100038882	Isg15	ISG15 ubiquitin-like modifier	133.176159826405	0.963597527049137	0.25315917232357	0.000101449840840515	0.0103583560073677	1.7554189665546	0.000101449840840515	up
20293	Ccl12	C-C motif chemokine ligand 12	4.91616566028734	0.982203249696353	0.254882888918983	0.0001074500224035	0.0107626838896063	2.20299963657756	0.0001074500224035	up
14728	Lilrb4a	leukocyte immunoglobulin-like receptor, subfamily B, member 4A	20.1295505608659	0.877885194754737	0.247932887018678	0.000108213637376212	0.0107710001579618	2.55792930108479	0.000108213637376212	up
246048	Chodl	chondrolectin	191.768562315552	0.946818418994914	0.24895457049045	0.000117178894164119	0.0113077632868375	1.57604501947753	0.000117178894164119	up
64685	Nmi	N-myc (and STAT) interactor	284.193807339345	0.678834644708446	0.176450312284145	0.000118390092941105	0.011355403702339	0.789000687420163	0.000118390092941105	up
12491	Cd36	CD36 molecule	37.8275768437873	0.934684086715452	0.254352172497	0.00012149805132526	0.0115833021703226	2.13335651843535	0.00012149805132526	up
53867	Col5a3	collagen, type V, alpha 3	858.27650477502	0.735606368385302	0.191804729798327	0.000123724767008275	0.0117145655981596	0.88753142090954	0.000123724767008275	up
73870	4930417O13Rik	RIKEN cDNA 4930417O13 gene	3.67563086985498	0.773359640652615	0.233335669157043	0.0001305703185785	0.0122272536202565	3.50450646545165	0.0001305703185785	up
20302	Ccl3	C-C motif chemokine ligand 3	36.6978197201486	0.941138003118932	0.255094701504296	0.000138743011223745	0.0127274171192318	1.96975579777758	0.000138743011223745	up
12796	Camp	cathelicidin antimicrobial peptide	24.9336929767145	0.892414998657467	0.250704964378576	0.000142757773659721	0.0129101972910785	2.37054501057506	0.000142757773659721	up
215929	Mfsd4b1	major facilitator superfamily domain containing 4B1	13.5538720336606	0.79487642187133	0.208404681855412	0.000143683373180163	0.0129200742269845	1.01393389953067	0.000143683373180163	up
14017	Evi2a	ecotropic viral integration site 2a	14.2845225762744	0.846226146200507	0.245473475215124	0.000146820654995531	0.0131275914460976	2.62950281588441	0.000146820654995531	up
